,execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution,p_object_pool,seed_clone,seed_mutations
61215,22,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61216,22,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61217,23,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61218,24,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61219,17,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
61220,24,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61221,25,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61223,21,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61225,25,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61226,11,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61227,12,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61228,13,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61229,23,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,200.0,"[0.5714285714285715,100][0.0,200]",0.3,0.8,3
61230,15,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61231,14,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61232,16,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61233,17,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61234,27,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61235,18,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61236,26,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61237,28,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61238,19,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61239,26,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61240,20,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61241,29,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61242,28,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61243,30,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61244,22,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61245,23,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61246,25,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61247,27,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61248,27,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
61250,28,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61251,29,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61252,30,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61254,30,lang,LANG-39b,39b,java.lang.NullPointerException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
61255,11,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61257,13,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61258,29,lang,LANG-39b,39b,java.lang.NullPointerException,2,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
61259,11,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[0.6,100][0.0,200]",0.3,0.8,3
61260,15,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61262,12,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.8,3
61263,16,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61264,13,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.8,3
61265,13,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,300.0,"[0.5714285714285715,100][0.4,200][0.0,300]",0.3,0.8,3
61266,14,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[0.6666666666666666,100][0.0,200]",0.3,0.8,3
61267,12,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,400.0,"[0.4,100][0.0,400]",0.3,0.8,3
61268,14,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,400.0,"[4.5,100][0.4,200][0.0,400]",0.3,0.8,3
61269,17,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,200.0,"[0.4,100][0.0,200]",0.3,0.8,3
61270,16,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
61271,15,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[0.6666666666666666,100][0.0,200]",0.3,0.8,3
61277,15,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,400.0,"[0.5714285714285715,100][0.0,400]",0.3,0.8,3
61279,11,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,800.0,"[0.5714285714285715,100][0.0,800]",0.3,0.8,3
61280,12,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,700.0,"[0.5714285714285715,100][0.4,400][0.0,700]",0.3,0.8,3
61281,17,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[0.6585365853658536,100][0.0,200]",0.3,0.8,3
61282,14,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,600.0,"[0.5714285714285715,100][0.0,600]",0.3,0.8,3
61284,18,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,300.0,"[0.4,100][0.0,300]",0.3,0.8,3
61285,20,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61286,19,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,200.0,"[0.4,100][0.0,200]",0.3,0.8,3
61287,16,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,600.0,"[0.4,100][0.0,600]",0.3,0.8,3
61288,19,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,200.0,"[0.5714285714285715,100][0.0,200]",0.3,0.8,3
61289,21,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61290,21,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61291,17,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,800.0,"[3.0,100][0.5714285714285715,200][0.4,600][0.0,800]",0.3,0.8,3
61294,21,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,200.0,"[0.4,100][0.0,200]",0.3,0.8,3
61296,19,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,300.0,"[3.0,100][0.6666666666666666,200][0.0,300]",0.3,0.8,3
61297,18,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,400.0,"[0.6666666666666666,100][0.0,400]",0.3,0.8,3
61299,24,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61300,20,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,300.0,"[0.6666666666666666,100][0.0,300]",0.3,0.8,3
61301,18,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,600.0,"[0.5714285714285715,100][0.0,600]",0.3,0.8,3
61302,22,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[0.6666666666666666,100][0.0,200]",0.3,0.8,3
61303,23,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[4.5,100][0.0,200]",0.3,0.8,3
61304,24,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,200.0,"[0.4,100][0.0,200]",0.3,0.8,3
61305,26,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61306,20,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,400.0,"[0.5714285714285715,100][0.0,400]",0.3,0.8,3
61308,25,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,200.0,"[0.4,100][0.0,200]",0.3,0.8,3
61309,24,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,200.0,"[0.5714285714285715,100][0.0,200]",0.3,0.8,3
61310,26,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61311,27,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61312,26,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,200.0,"[0.5714285714285715,100][0.0,200]",0.3,0.8,3
61313,23,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,400.0,"[0.4,100][0.0,400]",0.3,0.8,3
61314,25,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
61315,27,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,200.0,"[0.4,100][0.0,200]",0.3,0.8,3
61316,25,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,300.0,"[0.5714285714285715,100][0.4,200][0.0,300]",0.3,0.8,3
61318,22,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,600.0,"[0.4,100][0.0,600]",0.3,0.8,3
61319,29,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61321,23,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,500.0,"[0.5714285714285715,100][0.0,500]",0.3,0.8,3
61323,30,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
61326,28,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
61327,28,math,MATH-4b,4b,java.lang.NullPointerException,1,62328,0.0,300.0,"[0.4,100][0.0,300]",0.3,0.8,3
61328,27,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,300.0,"[0.5714285714285715,100][0.0,300]",0.3,0.8,3
61329,22,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,800.0,"[0.5714285714285715,100][0.0,800]",0.3,0.8,3
61330,28,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,300.0,"[3.0,100][0.0,300]",0.3,0.8,3
61331,29,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,300.0,"[0.5714285714285715,100][0.0,300]",0.3,0.8,3
61332,30,math,MATH-4b,4b,java.lang.NullPointerException,2,62328,0.0,200.0,"[0.5714285714285715,100][0.0,200]",0.3,0.8,3
61334,30,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,200.0,"[0.6666666666666666,100][0.0,200]",0.3,0.8,3
61335,29,math,MATH-4b,4b,java.lang.NullPointerException,3,62328,0.0,300.0,"[0.6,100][0.3,200][0.0,300]",0.3,0.8,3
61378,21,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.4285714285714285,10400.0,"[3.0,100][0.42857142857142855,200]",0.3,0.8,3
61379,24,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.4285714285714285,9500.0,"[3.0,100][0.42857142857142855,200]",0.3,0.8,3
61380,26,lang,LANG-57b,57b,java.lang.NullPointerException,1,62328,0.4285714285714285,11300.0,"[3.0,100][0.42857142857142855,200]",0.3,0.8,3
69725,11,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69728,11,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69730,12,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69731,12,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69732,13,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69733,13,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69734,14,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69735,14,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69737,15,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69738,16,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69739,16,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69740,17,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69742,16,time,TIME-5b,5b,java.lang.UnsupportedOperationException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69743,17,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69744,18,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69745,18,time,TIME-5b,5b,java.lang.UnsupportedOperationException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69747,19,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69749,19,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69750,20,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69751,20,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69756,21,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69757,21,time,TIME-5b,5b,java.lang.UnsupportedOperationException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69758,21,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69759,22,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69760,22,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69761,23,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69768,24,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69770,24,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69771,25,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69772,15,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,4000.0,"[0.5862068965517241,100][0.5714285714285715,3200][0.0,4000]",0.3,0.8,3
69773,26,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69776,26,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69777,27,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69778,27,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69779,28,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69780,28,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69782,29,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69783,29,time,TIME-5b,5b,java.lang.UnsupportedOperationException,3,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69784,30,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69785,30,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69786,11,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69787,11,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69788,11,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,300.0,"[3.0,100][0.0,300]",0.3,0.8,3
69790,12,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69791,12,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69792,12,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69793,11,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,500.0,"[4.875,100][0.6551724137931034,200][0.0,500]",0.3,0.8,3
69794,13,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69796,13,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69797,12,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,700.0,"[3.0,100][0.42857142857142855,200][0.0,700]",0.3,0.8,3
69798,11,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,1300.0,"[0.6551724137931034,100][0.42857142857142855,400][0.0,1300]",0.3,0.8,3
69800,12,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,700.0,"[4.875,100][3.0,200][0.6551724137931034,600][0.0,700]",0.3,0.8,3
69801,13,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,600.0,"[3.0,100][0.42857142857142855,200][0.0,600]",0.3,0.8,3
69802,14,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69803,14,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69804,13,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,600.0,"[0.6551724137931034,100][0.42857142857142855,300][0.0,600]",0.3,0.8,3
69805,13,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,600.0,"[4.875,100][0.6551724137931034,200][0.0,600]",0.3,0.8,3
69809,14,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,200.0,"[4.2,100][0.0,200]",0.3,0.8,3
69810,15,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69811,15,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69814,14,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,400.0,"[0.42857142857142855,100][0.0,400]",0.3,0.8,3
69817,14,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,900.0,"[3.0,100][0.42857142857142855,500][0.0,900]",0.3,0.8,3
69821,15,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69823,16,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69826,16,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69827,16,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,200.0,"[0.6551724137931034,100][0.0,200]",0.3,0.8,3
69829,16,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69830,17,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69831,15,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,500.0,"[4.2,100][3.0,300][0.0,500]",0.3,0.8,3
69832,17,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69834,16,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,500.0,"[3.0,100][0.42857142857142855,200][0.0,500]",0.3,0.8,3
69836,29,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,4300.0,"[0.5714285714285715,100][0.0,4300]",0.3,0.8,3
69837,15,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,700.0,"[3.0,100][0.42857142857142855,200][0.0,700]",0.3,0.8,3
69838,18,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69839,17,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69840,17,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,200.0,"[4.875,100][0.0,200]",0.3,0.8,3
69842,18,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69844,17,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,500.0,"[3.0,100][0.42857142857142855,200][0.0,500]",0.3,0.8,3
69845,19,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69846,18,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,200.0,"[5.0,100][0.0,200]",0.3,0.8,3
69847,18,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69848,18,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,300.0,"[3.0,100][0.42857142857142855,200][0.0,300]",0.3,0.8,3
69849,19,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69851,19,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69852,20,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69854,20,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69856,21,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69857,19,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,300.0,"[4.2,100][0.0,300]",0.3,0.8,3
69858,21,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69860,22,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69861,20,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,300.0,"[3.0,100][0.42857142857142855,200][0.0,300]",0.3,0.8,3
69862,19,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,500.0,"[3.0,100][0.42857142857142855,200][0.0,500]",0.3,0.8,3
69863,21,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,200.0,"[4.875,100][0.0,200]",0.3,0.8,3
69865,22,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69866,20,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,300.0,"[0.42857142857142855,100][0.0,300]",0.3,0.8,3
69869,23,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69870,21,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,300.0,"[0.42857142857142855,100][0.0,300]",0.3,0.8,3
69873,23,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
69877,22,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,400.0,"[3.0,100][0.0,400]",0.3,0.8,3
69879,24,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100.0,"[0.0,100]",0.3,0.8,3
69881,24,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,200.0,"[3.0,100][0.0,200]",0.3,0.8,3
